0_topic,1_topic,2_topic,3_topic,4_topic,5_topic,6_topic,7_topic,8_topic,9_topic,10_topic,11_topic,12_topic,13_topic,14_topic,15_topic,16_topic,17_topic,18_topic,19_topic
0.010000000000000566,0.010000000092757125,0.32998195027429994,0.0100000000220797,0.010000000051357764,0.010000000018261512,0.010000000000000566,0.010000000000000566,0.010000000202067632,0.4900180489847642,0.010000000122587891,0.010000000047698954,0.010000000049584054,0.010000000002465844,0.010000000005428398,0.010000000009289235,0.010000000062968088,0.0100000000272933,0.010000000013361947,0.010000000013732654
0.0025000000021453326,0.06852024665821736,0.0025000000118397133,0.0025000000030140717,0.0025000000387398373,0.0025000000236843887,0.0025000000000004164,0.002500000002624029,0.0025000001847535493,0.414600475303855,0.002500000053224563,0.0025000000708932787,0.002500000027722229,0.002500000049509095,0.0025000000142264135,0.0025000000126500694,0.4743792775289597,0.0025000000058422365,0.002500000007303386,0.0025000000007954493
0.23583768562144725,0.0006329113939129226,0.1444865930092628,0.0006329113947546388,0.0006329113997351681,0.0006329113947605709,0.0006329113924053224,0.0006329113946100976,0.0006329114024205174,0.0006329113990199292,0.3251907224608539,0.021885824860496315,0.0006329113940982937,0.0006329113948201098,0.0006329114029372146,0.000632911393832206,0.2631055031090763,0.000632911393757871,0.0006329113953328014,0.0006329113924658817
0.003333333333333963,0.0033333333475207474,0.0033333333453166593,0.0033333333362938118,0.22990965905582894,0.0033333333675389302,0.003333333333333963,0.0033333333494405637,0.0033333337761859527,0.0033333333450917177,0.003333333391971763,0.20499584794673317,0.003333333379147282,0.0033333333662773712,0.0033333333333340326,0.003333333358405975,0.5084278256182495,0.0033333333403966453,0.00333333334226497,0.003333333333333963
0.00714285718602094,0.0071428571633235195,0.007142857243875927,0.007142857142858309,0.007142857142858309,0.4361228886987704,0.007142857142858309,0.007142857142858309,0.0071428572195689505,0.0071428571566876774,0.007142857177012164,0.007142857212953532,0.0071428571614483745,0.007142857146591219,0.1499999998493697,0.2924485394945741,0.007142857156537262,0.007142857178588734,0.0071428572403859645,0.007142857142858309
0.0026315789479810247,0.401211155419289,0.002631579135993593,0.0026315789476896332,0.0026315789613637003,0.0026315789516158155,0.0026315789473688555,0.0026315789473688555,0.002631579006041912,0.002631578952225929,0.5514204230836889,0.0026315789473688555,0.0026315789479989826,0.0026315789489231127,0.0026315789544942344,0.0026315790372960566,0.002631578974059285,0.0026315789786439743,0.0026315789632191796,0.0026315789473688555
0.0023809523819932087,0.002380952380953356,0.5821421065240135,0.0023809524731576246,0.002380952390062791,0.002380952385881414,0.002380952380953356,0.002380952382324942,0.0023809523878065685,0.22240687949193155,0.0023809523917232623,0.0023809523809533934,0.0023809524008520165,0.0023809523941202885,0.002380952392989419,0.10457744046862483,0.0023809523831827273,0.05277833524289494,0.002380952384627422,0.002380952380953356
0.0008928571434202742,0.0008928571457826948,0.0008928571697300248,0.0008928571468342115,0.0008928571496980968,0.0008928571499208784,0.0008928571428573441,0.0008928571428573438,0.0008928571510016699,0.04385983485656951,0.0008928571504286777,0.0008928571437175081,0.00089285714537225,0.0008928571588672235,0.0008928571477369298,0.0008928571487648093,0.9400687364709965,0.0008928571473948163,0.0008928571450806396,0.0008928571429684811
0.0025000000000017595,0.0025000000000017595,0.0025000000335575734,0.0025000000005066946,0.0025000000367393356,0.0706019367635501,0.0025000000000017604,0.002500000001862484,0.4718634995747686,0.002500000002727046,0.1540654579968115,0.05310175075840299,0.002500000036490575,0.0025000000341715376,0.15436580399565086,0.00250000000476143,0.061001550753033686,0.0025000000009045465,0.002500000006053958,0.00250000000000176
0.001086956522481237,0.0010869565319337334,0.0010869565311049873,0.0010869565358577705,0.0010869565504462813,0.9199447531242381,0.0010869565217394043,0.0010869565225563988,0.060490029321925494,0.0010869565260262874,0.0010869565278191862,0.001086956525584212,0.001086956541877896,0.0010869565285076402,0.0010869565369055012,0.0010869565421054452,0.0010869565233896103,0.001086956537660173,0.001086956526101283,0.001086956521739404
0.0029411764763738373,0.0029411764877471467,0.0029411764806174068,0.0029411764715878367,0.002941176489770526,0.0029411764808240214,0.002941176470588304,0.002941176474146428,0.0029411764851449873,0.0029411764774555037,0.0029411764785367243,0.0029411764717163754,0.002941176472261622,0.0029411764727819405,0.9441176469375652,0.0029411764710526255,0.002941176471349431,0.002941176471585571,0.0029411764708529146,0.002941176488041485
0.0016666666689860012,0.0016666666720496859,0.10464095683773089,0.0396429852329376,0.0016666666753050465,0.001666666678210559,0.0016666666666677096,0.0016666666696013247,0.3688333885783754,0.18219731440084447,0.0016666667403798,0.0016666667182589651,0.0016666666848831884,0.1452871568446697,0.09496954686906943,0.0016666666921750029,0.0016666666812450302,0.0016666666745061521,0.04276198434706345,0.0016666666670406487
0.0018518518518524354,0.0018518518602923114,0.0018518518912141757,0.0018518518580458731,0.0018518518734193235,0.0018518518940483038,0.0018518518518524359,0.0018518518521538825,0.8889834536919955,0.0018518518575092815,0.07768321271332271,0.0018518518573613846,0.0018518518714390087,0.0018518518849268402,0.0018518518596338878,0.001851851872812473,0.001851851875703086,0.001851851860323618,0.001851851870240889,0.0018518518518524354
0.003333333450087529,0.003333333353308851,0.2378557086278903,0.0033333333374905762,0.0033333333441361154,0.0033333333354846136,0.003333333333334261,0.0033333333333342608,0.003333333382393489,0.06779774125591959,0.6376798829784202,0.0033333333388855407,0.0033333333419051517,0.0033333333337983405,0.0033333333358156513,0.0033333333686475235,0.0033333335225537255,0.003333333350228356,0.0033333333404466955,0.003333333335919276
0.0029411764742275676,0.0029411764955213763,0.002941176494528486,0.0029411764764923818,0.002941176626892855,0.0029411765024938068,0.0029411764705891607,0.002941176473860036,0.9441176466454108,0.002941176473854526,0.0029411764903124306,0.0029411764767533644,0.002941176483195657,0.002941176522405444,0.002941176520911782,0.002941176475353329,0.0029411764732349245,0.00294117647293575,0.002941176480437107,0.0029411764705891607
0.0026315789473691643,0.002631578961106242,0.0026315789488116463,0.002631578952697736,0.002631578962147701,0.002631578954991625,0.0026315789473691648,0.002631578949576452,0.4192392802506508,0.002631578958263065,0.2399392508204484,0.002631579032344837,0.0026315789782484843,0.0026315789532282557,0.05026422038694425,0.0026315789616515066,0.24845198518900963,0.0026315789478619394,0.0026315789499098707,0.0026315789473691643
0.004166666669260043,0.004166666686223911,0.00416666676049779,0.0041666666807963415,0.004166666719167071,0.004166666742702395,0.004166666666666957,0.004166666666666957,0.0041666667733322674,0.004166666679013115,0.5303843135318502,0.004166666706715647,0.004166666706570761,0.39461568570307765,0.004166666803196861,0.004166666696133305,0.004166666692007526,0.004166666702892561,0.004166666746561557,0.004166666666666957
0.000602409640510535,0.017829447119528385,0.0006024096460095769,0.0006024096395759998,0.0006024096725205064,0.0006024096414002295,0.0006024096385543588,0.8497610386915867,0.08616858844803145,0.0006024096414053515,0.0006024096962472649,0.0006024096387439617,0.0006024096411051203,0.03660237137941894,0.000602409649242985,0.0006024096402083139,0.0006024096553434473,0.0006024096420246941,0.0006024096396741027,0.0006024096388681056
0.0017857143581294372,0.0017857142872885728,0.00178571431352536,0.0017857143013361822,0.001785714311497192,0.0017857143082949183,0.0017857142857150344,0.0017857142860148777,0.7617990514183776,0.0017857143218230997,0.2060580911248237,0.0017857142859112707,0.0017857143144393718,0.00178571430046782,0.0017857142896194728,0.0017857142965423142,0.0017857142930577938,0.0017857142947448924,0.0017857143004597381,0.0017857143079314827
0.005000000002087505,0.005000000052653458,0.005000000006153938,0.005000000001996018,0.005000000030566676,0.005000000012513104,0.005000000000000583,0.005000000021811232,0.6791883828146452,0.005000000044738533,0.005000000032267675,0.005000000000000583,0.005000000008547696,0.005000000030944307,0.23081161689423418,0.005000000006289853,0.005000000003299384,0.0050000000028778005,0.005000000034371499,0.005000000000000583
0.0029411766331224366,0.1030819025768749,0.0029411764851398838,0.002941176487437799,0.002941176605213164,0.0029411764790566136,0.002941176470588967,0.002941176471271129,0.8439769202368534,0.0029411766380706863,0.0029411765059287874,0.0029411764792895887,0.0029411764859906212,0.002941176475595497,0.0029411764916370364,0.0029411765139602483,0.0029411764851889947,0.0029411764796231756,0.0029411764735116823,0.0029411765256453937
0.0014285714357004824,0.0014285714302545108,0.03237823725792867,0.0014285714334531646,0.0014285714353471262,0.0014285714293890718,0.0014285714285725323,0.0014285714382954358,0.0014285714567003858,0.15102613519986022,0.39050709545191353,0.0014285714636653951,0.0014285714291344517,0.00142857142958802,0.001428571431164065,0.0014285714299492012,0.40323138912771506,0.001428571434223636,0.0014285714285725319,0.001428571428572532
0.008333333333335531,0.008333333333335531,0.20448237860000676,0.008333333333335531,0.008333333445702251,0.008333333333335531,0.008333333333335531,0.008333333333335531,0.008333333702804781,0.008333333333335583,0.00833333336579829,0.008333334248767072,0.008333333333335531,0.008333333333335555,0.008333333333335531,0.008333333333335531,0.6455176199702235,0.008333333333335531,0.008333333333335531,0.008333333333335531
0.00147058824050812,0.0014705882545309795,0.0014705882468365058,0.0014705882356167647,0.0014705882394169052,0.001470588242640508,0.0014705882352950266,0.001470588236236882,0.5224854173926291,0.0014705882911921124,0.3181728681826881,0.0014705882372418925,0.001470588237892168,0.0014705882370940684,0.13434171426578498,0.001470588235697371,0.0014705882659534542,0.001470588248352645,0.0014705882390975873,0.0014705882352950266
0.5308323340107842,0.005000000136894509,0.005000000022577971,0.005000000008195676,0.005000000026747919,0.005000000052001842,0.0898190652238475,0.005000000012872496,0.18322724896728088,0.005000000023669413,0.005000000055649609,0.00500000000000295,0.005000000007883904,0.11612135134970887,0.005000000054550375,0.005000000005925803,0.005000000016032949,0.00500000000630824,0.005000000019061794,0.00500000000000295
0.000694444445368531,0.0006944444499461353,0.08079290400572307,0.2796632981367235,0.1519122697817459,0.0006944444582423027,0.0006944444444447865,0.024724535930007195,0.10396374892586548,0.000694444454289238,0.0006944444475366041,0.017489528477426602,0.000694444455319982,0.1409965967032442,0.0006944444544921763,0.0006944444631784891,0.0006944444522293626,0.19212378461234578,0.0006944444571781882,0.000694444444692476
0.0019230769538708277,0.12171389786349622,0.08130360263793786,0.0019230769345716934,0.0019230769869385685,0.0019230769316209506,0.0019230769230775394,0.0019230769236356984,0.4552413582097897,0.05420671951838264,0.0019230769323580396,0.04096619163282924,0.0019230769573716244,0.21964515298204013,0.0019230769333077652,0.0019230769379562816,0.001923076930532561,0.0019230769326007817,0.0019230769546043855,0.0019230769230775392
0.00045045045069958114,0.00045045045083665715,0.00045045045391555073,0.0004504504541521877,0.00045045045254706555,0.0004504504522431878,0.00045045045045047946,0.00045045045085413834,0.0004504504526572616,0.0004504504535363592,0.0004504504511817889,0.00045045045082927764,0.9914414414124039,0.0004504504525566569,0.00045045045115627176,0.00045045045347489443,0.00045045045091526446,0.0004504504520149502,0.0004504504530878022,0.00045045045048678755
0.003846153864261916,0.0038461538970700165,0.1734677580361099,0.0038461538542606264,0.0038461538606213747,0.003846153897909043,0.00384615384615492,0.0038461538567975666,0.18279990224030176,0.2525791058711128,0.3296147719697604,0.0038461538461549197,0.0038461538571755555,0.0038461538654082366,0.0038461539010490524,0.0038461538609246056,0.0038461539086093155,0.0038461538647552016,0.0038461538554078714,0.0038461538461549197
0.002631578948652106,0.002631578964007897,0.002631578967875538,0.002631578954032708,0.0026315789671840705,0.002631578949517462,0.0026315789473689882,0.0026315789473689882,0.5078724605129209,0.0026315790839130516,0.0026315789796105167,0.0026315789534243567,0.0026315789570412252,0.0026315789552094466,0.44475911813423363,0.0026315789670686425,0.0026315789581483023,0.0026315789528004144,0.002631578950046068,0.002631578949575653
0.0041666666683063715,0.004166666673212642,0.004166666710512775,0.004166666678551869,0.0041666667091570155,0.0041666666791473125,0.004166666666667243,0.004166666668233747,0.9208333307958929,0.00416666667304173,0.004166666692569275,0.0041666667070792696,0.004166666698700426,0.004166666712047543,0.004166668868524804,0.004166666671700684,0.004166666691050251,0.004166666680295318,0.004166666688641241,0.004166666666667243
0.0029411764741735743,0.21034291018951914,0.0029411764793992436,0.0029411764724822896,0.0029411764941003867,0.0029411765047643703,0.0029411764705887166,0.002941176503052975,0.6716985987856708,0.002941176476283493,0.0029411765528754436,0.06795849074535924,0.0029411764840387685,0.0029411764828239963,0.0029411765004968343,0.0029411764804919975,0.0029411764844825,0.00294117647320433,0.002941176475602898,0.0029411764705887166
0.0017857142968094287,0.0017857142903886386,0.0017857143136281264,0.0017857143074000849,0.0017857142900802028,0.0017857142875569404,0.001785714285715092,0.0017857142880478,0.5692350506736777,0.0017857143089887108,0.31446977708767776,0.001785714287219579,0.0017857142963019353,0.0017857143119105253,0.0017857142891202543,0.0017857142957351112,0.0017857142952304103,0.0017857143006113382,0.08593802920818513,0.001785714285715092
0.0035714285714306035,0.003571428581420172,0.0035714286373467866,0.0035714285835253246,0.0035714285966440846,0.00357142859227278,0.003571428571430604,0.0035714285726626306,0.7553664634047584,0.00357142865644554,0.0035714285937167834,0.0035714286139063934,0.003571428598635909,0.0035714286434332886,0.0035714285982660016,0.0035714286114394006,0.18034782184073572,0.003571428583987646,0.003571428576511288,0.003571428571430604
0.002631578947369083,0.0026315791000966595,0.3790014443249559,0.002631578976415893,0.002631578975976854,0.0026315789513176426,0.0026315789473690824,0.0026315790953093097,0.0026315790954347515,0.0026315789759954883,0.056836349282084864,0.0026315789473690824,0.0026315790071003682,0.0026315791033979614,0.0026315789729695954,0.002631578975846086,0.29784297784065034,0.2242139643888158,0.0026315791441560038,0.002631578947369082
0.0015151515169625363,0.0015151515233662492,0.0015151515251780269,0.0015151515162238277,0.19093146464352162,0.0015151515479213226,0.0015151515151519373,0.050945228258522,0.443156532566191,0.29072435014777737,0.0015151515394855302,0.0015151515225248133,0.0015151515189174786,0.0015151515264974706,0.0015151515249154299,0.0015151515374321103,0.001515151517786155,0.0015151515199934744,0.00151515151647969,0.0015151515151519371
0.0022727272730897322,0.0022727272828604156,0.002272727288127121,0.002272727279281562,0.002272727297105396,0.002272727281406178,0.0022727272727280784,0.0022727272764821865,0.43161582361953604,0.0022727272751112085,0.0022727272988088583,0.002272727280654205,0.0022727272930193826,0.002272727318532092,0.0022727272727280858,0.23761744390212391,0.002272727300043936,0.00227272727967516,0.29213036863595826,0.0022727272727280784
0.0005747126441774435,0.0005747126457648265,0.0005747126460651498,0.0005747126446074696,0.0005747126468919109,0.9890804597297987,0.0005747126436781847,0.0005747126439797841,0.0005747126476040406,0.0005747126465990354,0.0005747126464066156,0.0005747126447084603,0.0005747126454239496,0.0005747126463744723,0.0005747126554253249,0.0005747126450388667,0.000574712644031631,0.0005747126444685191,0.0005747126452774144,0.0005747126436781847
0.0016666666724157876,0.0016666666797645155,0.8095992516859837,0.0016666666771271753,0.0016666667094363196,0.0016666666788390254,0.0016666666666671245,0.0016666666714842163,0.1604007480731277,0.0016666666887436507,0.001666666676390034,0.0016666666676545332,0.0016666666780192963,0.0016666666963789007,0.001666666673075942,0.0016666667065812738,0.001666666674468863,0.0016666666758393745,0.001666666678139989,0.001666666669862488
0.004545454639129256,0.004545454545455495,0.004545454591619403,0.00454545455283263,0.0045454546111956175,0.004545454547304743,0.004545454545455495,0.004545455002617769,0.7318181807234371,0.00454545455169866,0.00454545471214869,0.18636363648298399,0.004545454546222387,0.004545454545455495,0.004545454545455495,0.004545454545455495,0.004545454640851115,0.004545454556312303,0.004545454568913169,0.004545454545455495
0.0014705882355638426,0.0014705882382217916,0.0014705882424989403,0.0014705882403588649,0.0014705882461250393,0.001470588251973043,0.001470588235294605,0.0014705882360452926,0.5343729018662033,0.001470588242580294,0.0014705882978024857,0.0014705883121610063,0.0014705882548557516,0.439156509590493,0.0014705882412652446,0.0014705882381917548,0.00147058831871334,0.0014705882378306962,0.0014705882385270634,0.0014705882352946049
0.0011111111133353983,0.0011111111169891808,0.06966652435479909,0.0011111111553962114,0.0011111111456702887,0.0011111111130114749,0.001111111111111562,0.03080841820372976,0.880636168289994,0.001111111129015517,0.0011111111158321608,0.001111111117152275,0.0011111111338693704,0.0011111111286994171,0.0011111111317948534,0.0011111111402475884,0.0011111111177791436,0.001111111135324472,0.0011111111350297828,0.0011111111112185365
0.0020000000020002624,0.00200000002015997,0.0020000000464071173,0.0020000000213608337,0.0020000000097397143,0.0020000000132251138,0.030089084493576897,0.0020000000152428396,0.775934811465453,0.002000000029653026,0.0020000000269357705,0.0020000000032299424,0.0020000000135728373,0.0020000000365441176,0.002000000004491681,0.002000000010669365,0.0020000000161434616,0.11230238330040514,0.002000000081654619,0.049673720389534506
0.002777777777779372,0.002777778032774481,0.0027777777805693036,0.002777777847394616,0.0027777778128690203,0.002777777940406724,0.0027777777777793725,0.0027777779216817487,0.7285604340610169,0.17211887818349414,0.05209846476661513,0.0027777777777794562,0.002777777781524354,0.0027777777852044465,0.0027777777833602455,0.002777777804208018,0.0027777777892549547,0.0027777778124119076,0.002777777786096791,0.0027777777777793725
0.0031250000020189186,0.0031250000453789764,0.003125000120985612,0.0031250000341519644,0.0031250000398792264,0.0031250000533023245,0.0031250000000011447,0.0031250000000011447,0.10757085623262012,0.05540071617296955,0.0031250000750224073,0.0031250000000011442,0.0031250000240970006,0.20729336656413358,0.1931852953660998,0.0031250000524820102,0.32717476511345706,0.003125000034310629,0.0031250000174697515,0.06562500005161756
0.002000000001605809,0.0020000000175071438,0.1485346595955385,0.002000000001463589,0.0020000000255043877,0.0020000000268069655,0.0020000000000007256,0.0020000000063445404,0.7337624881941254,0.0020000012655923315,0.002000000011371964,0.002000000008432211,0.00200000002907611,0.002000000026786842,0.00200000001574819,0.0020000000022168314,0.0020000000073666165,0.0020000000195037073,0.08370285072929474,0.0020000000157134393
0.0017857142862702877,0.0017857143286750404,0.001785714318405237,0.0017857142901605222,0.09507499404240001,0.001785714316642949,0.0017857142857147191,0.0017857142869893523,0.3433475167307749,0.0017857142901653723,0.0017857143033065985,0.08643743375846652,0.0017857142929723175,0.001785714314687917,0.0017857142973143612,0.0017857142954870583,0.4465686266929316,0.0017857142921355988,0.001785714290784789,0.001785714285714719
0.000561797753503163,0.0005617977547532424,0.0005617977547816731,0.0005617977537530107,0.0005617977552688246,0.9893258426620201,0.0005617977528090129,0.0005617977533046833,0.0005617977613362961,0.0005617977535999452,0.0005617977541195694,0.0005617977534327765,0.0005617977546671113,0.0005617977575383172,0.0005617977565058746,0.0005617977542098551,0.0005617977534002791,0.0005617977536565918,0.0005617977545308696,0.0005617977528090129
0.003571428576594505,0.6096276067730335,0.32608667809811553,0.0035714285767837893,0.003571428707077039,0.003571428606390492,0.003571428796980386,0.0035714285714289595,0.0035714286254464886,0.0035714285758381274,0.003571428664574535,0.003571428636846274,0.0035714285880783956,0.003571428586319573,0.003571428646841477,0.003571428591152715,0.0035714285840295888,0.0035714285838224506,0.0035714285839870117,0.0035714286266591184
0.010000000028136273,0.010000000255166458,0.26808672907098174,0.010000000064501347,0.010000000030893933,0.16144530677755653,0.010000000000001398,0.010000000000001398,0.010000000277504,0.010000000240605435,0.010000000179201182,0.20999999998322255,0.010000000113835665,0.010000000007203235,0.20046796267723185,0.010000000004277743,0.01000000014706588,0.010000000079731881,0.01000000002276438,0.010000000040117056
0.0021739130461840865,0.002173913052216569,0.0021739130615577172,0.002173913047233564,0.0021739131020298815,0.0021739130603782627,0.0021739130434788255,0.0021739130454351214,0.5188674474592267,0.11479433759597966,0.0021739130560431323,0.0021739130443281045,0.0021739130670803872,0.002173913061234827,0.0021739130706049585,0.14271386944397116,0.0021739130620616574,0.002173913049066915,0.18884173658840933,0.002173913043478825
0.0038461538461545706,0.0038461538811982525,0.0038461538485781615,0.003846153848987758,0.0038461538540601804,0.0038461538715685284,0.0038461538461545706,0.0038461538512548792,0.40543054823469155,0.5253386821436288,0.003846153889697705,0.0038461538477540884,0.0038461538704865016,0.003846154014323563,0.003846153854308892,0.003846153860103813,0.003846153892025637,0.0038461538472452607,0.0038461538516227846,0.0038461538461545706
0.001666666666667373,0.001666666676225235,0.0016666666904802262,0.0016666666769272513,0.001666666679745762,0.0016666666700344169,0.0679777324640747,0.0016666666697363803,0.33508993764894385,0.08179730227901139,0.0016666667148725433,0.0016666666670992944,0.00166666667734906,0.0016666666686353233,0.48846836076499317,0.0016666666729561724,0.0016666666740560872,0.0016666666741088465,0.0016666666968576584,0.0016666666672253258
0.0029411765542273,0.002941176502892883,0.0029411766671428507,0.002941176526283766,0.002941176501212859,0.00294117648049661,0.0029411764705907953,0.002941176503953219,0.6005266952307591,0.002941176496349907,0.002941176478106079,0.0029411764772812334,0.0029411765065192573,0.2557777601716184,0.002941176479044737,0.0029411764731856155,0.002941176490438787,0.002941176478342808,0.09369554404096302,0.002941176470590795
0.002083333368672831,0.0020833333469314425,0.002083333358802603,0.0020833333355468288,0.0020833333408090023,0.1298942861785177,0.0020833333379912562,0.0020833333397315182,0.50769328389726,0.002083333340380628,0.002083333360808751,0.11549457602841678,0.002083333339079366,0.21358452019316895,0.0020833333890276596,0.002083333338431083,0.0020833333376732406,0.002083333339303,0.002083333349552057,0.00208333347989542
0.006250000003203008,0.006250000065432117,0.006250000015296066,0.006250000002761228,0.0062500000676119155,0.006250000067531922,0.006250000000001229,0.006250000003332715,0.8812499993731753,0.006250000011080442,0.006250000180817139,0.006250000039887339,0.006250000027634177,0.006250000022853292,0.0062500000585541185,0.0062500000129780955,0.006250000027062501,0.006250000002638011,0.006250000018148386,0.006250000000001229
0.0007352941343957469,0.0007352941301629146,0.0007352941288426154,0.0007352941186229889,0.29348722672328453,0.021745252126802814,0.0007352941839538752,0.0007352941220617668,0.5397405623784517,0.11550204443148156,0.0007352941232959077,0.01849550240969507,0.0007352941234425692,0.0007352941279947494,0.0007352941228076137,0.0007352941210429434,0.000735294129972724,0.0007352941186882624,0.0007352941225181558,0.0007352941224814539
0.005000000040021288,0.005000000129422777,0.005000000049071687,0.005000000006924268,0.005000000004872817,0.005000000072141897,0.005000000000000596,0.005000000025773676,0.005000000120383951,0.005000000022110486,0.6944212808625287,0.005000000010846736,0.00500000001773912,0.21557871837443296,0.005000000104747702,0.005000000000459635,0.005000000143621057,0.005000000009766969,0.005000000000827078,0.005000000004306765
0.3481646650436062,0.0006097561070865498,0.0006097561143409071,0.0006097561041496256,0.0006097561066016328,0.0006097561024973304,0.0006097560975612602,0.0006097561037442265,0.1166785001162919,0.0006097561076354504,0.05459632984729321,0.030063375884088223,0.0006097561023374693,0.0006097561085443157,0.0006097560990316471,0.0006097561001423847,0.44135078755007806,0.000609756100921619,0.0006097561064868004,0.0006097560975612602
0.0003267973859837869,0.00032679738756506623,0.00032679738960632423,0.00032679738817148116,0.9937908495852154,0.00032679738849741824,0.00032679738562095334,0.0003267973860108348,0.00032679738844860486,0.00032679738811859063,0.0003267974491387609,0.0003267973862141003,0.00032679738629281234,0.00032679738679121693,0.00032679738695465737,0.00032679738639563726,0.0003267973867479074,0.0003267973862734511,0.00032679738624822707,0.0003267973857050684
0.002000000023348098,0.0020000000094905898,0.0020000000608142252,0.05977008828574675,0.0020000000404120813,0.0020000000210507766,0.002000000000000587,0.002000000000544667,0.5320817298558901,0.002000000021375027,0.18498709555795517,0.0020000000390568338,0.002000000027389176,0.0020000000236654295,0.19116108599082024,0.0020000000099759337,0.002000000006447663,0.0020000000156586446,0.0020000000103571314,0.0020000000000005864
0.0006172839509915235,0.0006172839523232429,0.0006172839529885256,0.0006172839516628933,0.0006172839668352391,0.988271604901236,0.0006172839506172994,0.0006172839508800283,0.0006172839527586503,0.0006172839509365131,0.0006172839520460804,0.0006172839514090227,0.00061728395213257,0.0006172839540098022,0.0006172839522358531,0.0006172839516769468,0.0006172839509745816,0.000617283951565966,0.00061728395210212,0.0006172839506172994
0.0007812500003041354,0.0007812500035955535,0.0007812500028244932,0.0007812500018303937,0.0007812500041207037,0.00078125001068784,0.0007812500000000956,0.0007812500002161179,0.0007812500106928096,0.0007812500016805232,0.0007812500047014616,0.0007812500023842912,0.9851562499378693,0.0007812500038665339,0.0007812500061253452,0.0007812500028117588,0.0007812500029379686,0.0007812500014501351,0.0007812500019004992,0.0007812500000000956
0.002777777812854049,0.0027777778040499364,0.002777777783201677,0.002777777810334165,0.002777777806006586,0.002777777783427643,0.002777777777778911,0.0027777778310060968,0.5062452791298541,0.21156618306936575,0.002777777798950368,0.06459871031757994,0.00277777784662736,0.11197828903661677,0.06394487143061481,0.0027777777860804177,0.0027777777897260874,0.002777777780525323,0.0027777778276208776,0.002777777777778911
0.0014705882373774687,0.0374952652359139,0.7570253937381557,0.0014705882466985439,0.0014705882740974998,0.0014705882477561078,0.0014705882352943722,0.0014705882414269191,0.0014705882576000852,0.18047934079561795,0.0014705882624833984,0.0014705882640054712,0.0014705882423940483,0.001470588253140715,0.0014705882557260442,0.0014705882420951622,0.001470588242300743,0.001470588246365792,0.0014705882403823144,0.0014705882411676903
0.003846153847072607,0.0038461538833444186,0.0038461538557844534,0.0038461538786657827,0.0038461538630336967,0.003846153862657393,0.0038461538461552498,0.08588098803035144,0.8448882425447188,0.0038461538465670224,0.0038461538473643204,0.003846153848175364,0.0038461538489386058,0.0038461538645098545,0.00384615387470672,0.0038461538470630553,0.0038461538530370596,0.003846153852495923,0.003846153859202943,0.0038461538461552498
0.020784934177624084,0.0005434782613642545,0.0005434782639606433,0.0005434782622425966,0.0005434782634956693,0.0005434782644948674,0.0005434782608696355,0.000543478261215533,0.0005434782638290316,0.0005434782618166822,0.05995811049176471,0.0005434782612694358,0.0005434782621697197,0.9100178248535812,0.0005434782697356297,0.0005434782618881254,0.0005434782735157819,0.0005434782620315227,0.0005434782622612125,0.0005434782608696355
0.0038461538513478236,0.0038461538602458417,0.003846153966037587,0.003846154182095259,0.003846154042507854,0.0038461538988304885,0.0038461538461543802,0.0038461538474742103,0.9269230753111369,0.0038461538705113793,0.003846153866420757,0.0038461538470181593,0.0038461540131893373,0.003846153888068724,0.003846153925079817,0.0038461540504104025,0.0038461538579042717,0.003846153973128535,0.0038461540549354655,0.0038461538475027712
0.012500000000000856,0.5063325229808457,0.012500000258817484,0.01250000004979561,0.012500000002447406,0.012500000000792103,0.012500000000000856,0.012500000000000856,0.012500000293574412,0.01250000015897408,0.012500000138345279,0.012500000118124296,0.012500000097045041,0.012500000005560763,0.26866747563380305,0.012500000003302246,0.012500000113536436,0.012500000114062168,0.012500000000000858,0.012500000030970636
0.0008474576300724062,0.0008474576305149966,0.0008474576432619335,0.0008474576276566178,0.0008474576278832587,0.0008474576271242121,0.0008474576271187026,0.0008474576274183476,0.0008474576317390203,0.9838983050440488,0.0008474576315226866,0.0008474576271187026,0.0008474576280181468,0.0008474576283111426,0.0008474576276467888,0.0008474576288036547,0.0008474576289021559,0.0008474576283853696,0.0008474576271187026,0.0008474576273343442
0.0038461538590104406,0.0038461538732878172,0.0038461538572840638,0.0038461538478707065,0.11137009424732294,0.003846153875285301,0.003846153846157303,0.0038461538494681353,0.3183512294752456,0.003846153861316901,0.13286135415937628,0.003846153848324119,0.0038461538732764144,0.09325318459690468,0.2864718296197665,0.0038461538646362165,0.003846153882705382,0.0038461538489156857,0.00384615386768817,0.0038461538461573024
0.0010638297886689464,0.9548456541291841,0.0010638298062073568,0.0010638297974053209,0.0010638298211038321,0.0010638297906401892,0.0010638297872340924,0.0010638297882980385,0.026005409563034192,0.0010638297905473152,0.0010638298053150567,0.0010638297872340924,0.0010638297897939486,0.0010638298161043858,0.0010638297892447627,0.0010638297874832267,0.0010638297902614414,0.0010638297907838055,0.001063829794128911,0.001063829787326958
0.0009615384615385877,0.0009615384828128952,0.0009615384649256412,0.0009615384626845425,0.0009615384830246367,0.0009615384690665373,0.0009615384615385877,0.0009615384635463093,0.0009615384806462492,0.8150462325255221,0.16764607507070464,0.0009615384644008846,0.000961538463089716,0.0009615384635640621,0.0009615384661850571,0.0009615384646183979,0.000961538465733008,0.0009615384628347777,0.0009615384619292478,0.000961538461634299
