,Brand,Model_Info,Additional_Description,Locality,City,State,locality_mean,locality_median,locality_sum,city_mean,city_median,city_sum,state_mean,state_median,state_sum,brand_mean,brand_median,brand_sum,statePrice_median,statePrice_mean,statePrice_sum,cityPrice_median,cityPrice_mean,cityPrice_sum,localityPrice_median,localityPrice_mean,localityPrice_sum,scPrice_median,scPrice_mean,scPrice_sum,text,Model_Infolen,Additional_Descriptionlen,char_count,word_count,word_density,noun_count,verb_count,adj_count,adv_count,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
77,1, name87 name0 8 64gb classy phone, looks excellent 1010025100 4 1010085900 44mm 1010012400 warranty instant 1010010200 ur used 10100102300 please click see profile check devices 1010011300 available 1010095300 card accepted pavit 1010023900 17 10100157400 road opp nike showroom near karachi sweets woodland store camp pune 411001,1050,15,5,20329.352941176472,16900.0,345599.0,24596.055882352943,19600.0,8362659.0,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987,20000.0,25501.77215189873,8058560.0,16900.0,20329.352941176472,345599.0,19600.0,24596.055882352943,8362659.0, name87 name0 8 64gb classy phone  looks excellent 1010025100 4 1010085900 44mm 1010012400 warranty instant 1010010200 ur used 10100102300 please click see profile check devices 1010011300 available 1010095300 card accepted pavit 1010023900 17 10100157400 road opp nike showroom near karachi sweets woodland store camp pune 411001,81,296,330,46,7.0212765957446805,12,6,9,2,0.0006493506526189534,0.0006493506496214682,0.0006493506514598028,0.0006493506623836223,0.0006493506579977302,0.0006493506691915449,0.902037907653554,0.0006493506619118025,0.046725364537679295,0.0006493506494869699,0.00064935066429177,0.040197766640261194,0.0006493506502012027,0.0006493506603398885,0.0006493506502840237,0.0006493506591612315,0.0006493506518463226,0.0006493506527939516,0.0006493506616921242,0.0006493506632232846
78,1, name0 xr 64gb urgent sale dm intrested 977687doubleight doubleight, almost new one box packing good condition,983,15,5,26671.213257726922,23607.347739361703,273737.9175531915,24596.055882352943,19600.0,8362659.0,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987,20000.0,25501.77215189873,8058560.0,25123.454613095237,28247.645487529575,271017.6636904762,19600.0,24596.055882352943,8362659.0, name0 xr 64gb urgent sale dm intrested 977687doubleight doubleight  almost new one box packing good condition,61,42,110,16,6.470588235294118,5,2,4,1,0.0026315789537814864,0.002631578948413952,0.0026315789491047673,0.0026315789484646487,0.0026315789473694367,0.18652679953897905,0.002631578951215829,0.0026315789608404305,0.10191767330881626,0.0026315789473694362,0.6668186848498305,0.0026315790814962305,0.0026315789473694362,0.002631578949483064,0.0026315789479970713,0.002631578948468969,0.002631578950757199,0.0026315789473694362,0.00263157896753933,0.0026315789553334043
79,1, name0 8 rose gold purchased name291 2018, iphonex 256gb purchased feb 2018 box earphones availablei charging cable available mobile excellent condition 44000 last nd final price don’t bargain,330,10,7,32044.777777777777,25000.0,865209.0,27204.20555555556,20000.0,4896757.0,27324.167464114827,20000.0,5710751,27553.595887135343,20000,57614569,22500,30196.16393442623,5525898,23000.0,30428.412903225806,4716404.0,25000.0,32044.777777777777,865209.0,20000.0,27204.20555555556,4896757.0, name0 8 rose gold purchased name291 2018  iphonex 256gb purchased feb 2018 box earphones availablei charging cable available mobile excellent condition 44000 last nd final price don’t bargain,15,150,192,28,6.620689655172414,12,4,7,1,0.0017857143117664738,0.0017857142863913625,0.001785714286860852,0.0017857142945597415,0.0017857142857153235,0.001785714333772295,0.001785714290567452,0.00178571433534739,0.36270105534410635,0.0017857142857153235,0.12877301870575472,0.21889520989266592,0.0017857142857153235,0.14235731593241238,0.0017857142861215417,0.0017857142857153412,0.0017857143035127769,0.08704436105587449,0.0017857142893968033,0.035229038908028296
80,1, iphone name234 64 gb, oneplus one 3gb ram64 gb mem android pie update custom rom good working condition,145,17,7,22094.631578947367,15000.0,419798.0,24208.125,18499.5,580995.0,27324.167464114827,20000.0,5710751,27553.595887135343,20000,57614569,22500,30196.16393442623,5525898,19000.0,25065.0,576495.0,15750.0,23111.0,415998.0,18499.5,24208.125,580995.0, iphone name234 64 gb  oneplus one 3gb ram64 gb mem android pie update custom rom good working condition,25,82,104,18,5.473684210526316,10,0,3,0,0.21621297585327343,0.0023809523821141355,0.0023809523809530187,0.0023809523809530187,0.0023809523809530187,0.002380952394114286,0.0023809523831248474,0.0023809523855192532,0.0023809523935848067,0.0023809523809530187,0.5425629640426664,0.002380952421991484,0.0023809523809530187,0.20074786949200962,0.002380952381650706,0.0023809523878478944,0.0023809523845283445,0.0023809523809530187,0.002380952428088773,0.002380952383768048
81,1, brand new full kit iphone 7 32gb, description,683,2,6,12833.333333333336,13500.0,38500.0,26910.384375,20000.0,8611323.0,26910.384375,20000.0,8611323,27553.595887135343,20000,57614569,22000,28592.630508474576,8434826,22000.0,28592.630508474576,8434826.0,18000.0,18000.0,36000.0,20000.0,26910.384375,8611323.0, brand new full kit iphone 7 32gb  description,79,12,46,8,5.111111111111111,4,0,2,0,0.004166666683670269,0.004166666666667373,0.004166666666667373,0.0041666666669644276,0.004166666666667373,0.35273519881293725,0.004166666682578386,0.004166666695251885,0.30575239551743416,0.004166666666667373,0.2706790721210155,0.004166666679809217,0.004166666666667373,0.004166666699610513,0.004166666666667373,0.0041666666725332065,0.004166666667961329,0.004166666666667373,0.004166666758180695,0.004166666675381364
82,1, name0 6 64 gb good condition scretch less amd dent less godd looking, 101006600 m30s 6gb 128gb model 10hr old phone need urgency money back pouch 11d glass also applied cot400 order amazon 1year screen protection plan taken800 need urgency money white color box pice open sealed kept side friend purchases mobile reason selling note 10hr old,781,10,7,18833.33333333333,25000.0,56500.0,27204.20555555556,20000.0,4896757.0,27324.167464114827,20000.0,5710751,27553.595887135343,20000,57614569,22500,30196.16393442623,5525898,23000.0,30428.412903225806,4716404.0,25750.0,25750.0,51500.0,20000.0,27204.20555555556,4896757.0, name0 6 64 gb good condition scretch less amd dent less godd looking  101006600 m30s 6gb 128gb model 10hr old phone need urgency money back pouch 11d glass also applied cot400 order amazon 1year screen protection plan taken800 need urgency money white color box pice open sealed kept side friend purchases mobile reason selling note 10hr old,77,272,342,57,5.896551724137931,25,5,15,3,0.001063829809131917,0.0010638297883059876,0.0010638297935841735,0.0010638297874594486,0.022628262865773165,0.0010638297930797354,0.001063829790008676,0.045671230695486634,0.06913260900078967,0.0010638297912965143,0.5453582567731307,0.22411609978571911,0.0010638297872349381,0.0010638298010374164,0.024416196328212427,0.05484755720688691,0.001063829789537449,0.0010638297874758893,0.0010638297921470796,0.001063829833702124
83,1, name0 name414 max, 10100000 x scratch less beautiful condition 6 months old accessories 101006100,115,8,2,11600.0,11600.0,23200.0,25613.621212121205,18000.0,6761996.0,25613.621212121205,18000.0,6761996,27553.595887135343,20000,57614569,20000,28035.884615384613,6560397,20000.0,28035.884615384613,6560397.0,11600.0,11600.0,23200.0,18000.0,25613.621212121205,6761996.0, name0 name414 max  10100000 x scratch less beautiful condition 6 months old accessories 101006100,44,79,98,14,6.533333333333333,6,1,3,1,0.002631578948280591,0.0026315789485800885,0.0026315789547485375,0.002631578953508944,0.002631578947495187,0.27077509808637773,0.0026315789813912975,0.002631578957125416,0.31309951371515715,0.0026315789636549188,0.3713885458102929,0.00263157901561986,0.002631578989041534,0.00263157894856612,0.0026315789480967663,0.0026315789473691596,0.002631579012561989,0.0026315789473691322,0.0026315789582208797,0.002631578966541807
84,1, iphone name414 max 64gb 3 name35 old, phone excellent condition bach cover 1010020300 sell 8000 call 701167384,364,8,2,26671.213257726922,23607.347739361703,273737.9175531915,25613.621212121205,18000.0,6761996.0,25613.621212121205,18000.0,6761996,27553.595887135343,20000,57614569,20000,28035.884615384613,6560397,20000.0,28035.884615384613,6560397.0,25123.454613095237,28247.645487529575,271017.6636904762,18000.0,25613.621212121205,6761996.0, iphone name414 max 64gb 3 name35 old  phone excellent condition bach cover 1010020300 sell 8000 call 701167384,50,73,111,17,6.166666666666667,6,2,4,0,0.00238095240327118,0.002380952382784135,0.04999999998921137,0.0023809523809531856,0.0023809523809531856,0.3427926228052713,0.0023809523961684544,0.0023809524058273465,0.0023809524275007817,0.002380952380953196,0.23901009142844068,0.24068532847267912,0.0023809523809531856,0.0023809524027752125,0.00238095238216517,0.002380952393798937,0.0023809523853490972,0.0023809524006669787,0.09179767141589677,0.0023809523843805296
85,0, name233 9n 128 sell exchange, iphone x sale good condition always covered screen guard it’s back glass crack wireless charging working perfectly show buy it’s 18 months old box charger,970,8,2,22650.0,22650.0,45300.0,25613.621212121205,18000.0,6761996.0,25613.621212121205,18000.0,6761996,10374.011764705883,7500,881791,10500,9441.666666666666,113300,10500.0,9441.666666666666,113300.0,5300.0,5300.0,5300.0,18000.0,25613.621212121205,6761996.0, name233 9n 128 sell exchange  iphone x sale good condition always covered screen guard it’s back glass crack wireless charging working perfectly show buy it’s 18 months old box charger,51,155,185,30,5.967741935483871,13,6,6,4,0.11022682469489885,0.0013513513516071431,0.001351351351352311,0.001351351351352311,0.001351351351352311,0.0013513514239942512,0.0013513513528081865,0.0013513514250657463,0.13923035969877579,0.001351351351352311,0.650337154506606,0.049193498836227444,0.001351351351352311,0.03074189181854747,0.0013513513515063342,0.001351351360572158,0.0013513513524125904,0.0013513513611286415,0.0013513513542462864,0.001351351354841399
86,1, 8 plus 64gb name183, 3gb ram 16 mb selfee cam 13 mb rear cam complaints 1010068900 print unlockfull box,751,11,4,5666.333333333332,3999.0,16999.0,19306.76893939394,15000.0,5096987.0,19306.76893939394,15000.0,5096987,27553.595887135343,20000,57614569,18000,22860.37438423645,4640656,18000.0,22860.37438423645,4640656.0,2000.0,2000.0,2000.0,15000.0,19306.76893939394,5096987.0, 8 plus 64gb name183  3gb ram 16 mb selfee cam 13 mb rear cam complaints 1010068900 print unlockfull box,68,83,104,19,5.2,11,0,1,0,0.6219356213545233,0.0025000000000011662,0.0025000000000011667,0.002500000010270814,0.0025000000000011667,0.17381022459743425,0.002500000005165965,0.0025000000151199422,0.002500000076789268,0.0025000000000011667,0.08444317275125872,0.002500000070058377,0.0025000000000011667,0.07981098101397309,0.0025000000000012217,0.0025000000000011662,0.0025000000210313707,0.0025000000000011662,0.002500000082548449,0.0025000000018172075
87,1, name0 xs max, hey selling 10100000 7 10100179800 101004200 128 gb ₹30000fixed 101007400 interested message display 470inch 750x1334 101001200 101008700 101009100 101009400 101001800 101001600 7mp rear 101001600 12mp ram 2gb 101001400 128gb 101001900 capacity 1960mah ios 131 fixed 101007400 ₹30000,289,8,2,32490.0,32490.0,64980.0,25613.621212121205,18000.0,6761996.0,25613.621212121205,18000.0,6761996,27553.595887135343,20000,57614569,20000,28035.884615384613,6560397,20000.0,28035.884615384613,6560397.0,32490.0,32490.0,64980.0,18000.0,25613.621212121205,6761996.0, name0 xs max  hey selling 10100000 7 10100179800 101004200 128 gb ₹30000fixed 101007400 interested message display 470inch 750x1334 101001200 101008700 101009100 101009400 101001800 101001600 7mp rear 101001600 12mp ram 2gb 101001400 128gb 101001900 capacity 1960mah ios 131 fixed 101007400 ₹30000,46,284,298,40,7.2682926829268295,9,4,3,0,0.3955268068829111,0.0011111111156735156,0.001111111114404122,0.0011111111426284996,0.001111111111172933,0.14019866261444175,0.0011111111141900501,0.0011111111226696656,0.08796666725901162,0.0011111111319084186,0.1436335128027746,0.02912413095311427,0.0011111111111120678,0.001111111137301191,0.025242700363610027,0.0011111111112199765,0.0011111111242316908,0.0011111111111120678,0.026153580840450122,0.1388206048360626
88,1, name87 phone models available name61 name62 accessories, 101004800 f11 pro sale good condition 5manths old,582,10,7,21829.41176470588,15500.0,371100.0,27204.20555555556,20000.0,4896757.0,27324.167464114827,20000.0,5710751,27553.595887135343,20000,57614569,22500,30196.16393442623,5525898,23000.0,30428.412903225806,4716404.0,18750.0,24642.857142857138,345000.0,20000.0,27204.20555555556,4896757.0, name87 phone models available name61 name62 accessories  101004800 f11 pro sale good condition 5manths old,14,50,107,15,6.6875,6,0,6,1,0.002272727312379049,0.0022727272746851323,0.0022727272729342407,0.002272727286743791,0.002272727272728406,0.05776390962800172,0.002272727288580711,0.471756163634041,0.1297862015087832,0.002272727272728412,0.18994448161487934,0.002272727289978509,0.002272727272728406,0.11665833437796919,0.0022727272758862158,0.002272727272933875,0.0022727272828940936,0.002272727277518364,0.0022727273029759343,0.0022727272806304156
89,1, name0 7plus 128 jet black, selling need tobuy new phonegood wrking condition touch workinggood battery capacitydisplay slightly broken16gb storage capacity,328,11,4,25854.78787878788,18000.0,853208.0,19306.76893939394,15000.0,5096987.0,19306.76893939394,15000.0,5096987,27553.595887135343,20000,57614569,18000,22860.37438423645,4640656,18000.0,22860.37438423645,4640656.0,18327.5,28989.571428571428,811708.0,15000.0,19306.76893939394,5096987.0, name0 7plus 128 jet black  selling need tobuy new phonegood wrking condition touch workinggood battery capacitydisplay slightly broken16gb storage capacity,25,129,156,20,7.428571428571429,8,3,4,3,0.23274259435393727,0.0029411764869090853,0.00294117647339374,0.0029411764723591464,0.002941176470589004,0.0029411764914780707,0.0029411764727828183,0.0029411764865412506,0.21267565382743436,0.0029411764705890037,0.44598745408141344,0.06153547389102644,0.0029411764705890037,0.002941176656904789,0.002941176474815091,0.0029411764879894047,0.0029411764757113243,0.0029411764705890037,0.002941176504435338,0.002941176480512104
90,1, phone name234 brand name54 name617, 1010023300 1010067100 5 months old brand new condition bill box,288,8,2,31477.090909090908,28150.0,346248.0,25613.621212121205,18000.0,6761996.0,25613.621212121205,18000.0,6761996,27553.595887135343,20000,57614569,20000,28035.884615384613,6560397,20000.0,28035.884615384613,6560397.0,29175.0,34024.8,340248.0,18000.0,25613.621212121205,6761996.0, phone name234 brand name54 name617  1010023300 1010067100 5 months old brand new condition bill box,12,64,100,15,6.25,9,1,2,0,0.0025000000150748325,0.0025000000068516643,0.0025000000000005747,0.0025000000097503885,0.0025000000000005747,0.002500000025161197,0.0025000000053399508,0.002500000017706038,0.3131502249810009,0.0025000000000005834,0.3723733362825998,0.0025000000709348904,0.0025000000000005747,0.0025000000556323477,0.0025000000180609794,0.0025000000033272023,0.002500000001880116,0.002500000001480691,0.2719764384738153,0.0025000000313815476
91,1, iphone 7 name92 128gb name243 phone name115, 6s 128gb fulkit fix bhav,132,0,1,18621.08695652174,12999.0,428285.0,24890.8023715415,18500.0,6297373.0,24842.639215686275,18500.0,6334873,27553.595887135343,20000,57614569,19500,25831.786008230454,6277124,19500.0,25890.55601659751,6239624.0,15000.0,20004.09523809524,420086.0,18500.0,24890.8023715415,6297373.0, iphone 7 name92 128gb name243 phone name115  6s 128gb fulkit fix bhav,20,25,70,12,5.384615384615385,4,1,3,0,0.004166666684073604,0.00416666666666869,0.00416666666666869,0.004166666670379834,0.00416666666666869,0.004166666768293319,0.004166666675696942,0.004166666736811903,0.541470737038605,0.004166666666668743,0.12155849816217858,0.004166666723025771,0.00416666666666869,0.0041666670136314985,0.004166666667239959,0.10482743266543279,0.004166666669126053,0.004166666675718164,0.16547666483218973,0.004166666684253525
92,1, name0 6s 16 gb name75 gold colour complaints, one year used complaints well maintained urgent sale,1140,11,4,24399.5,24399.5,48799.0,19306.76893939394,15000.0,5096987.0,19306.76893939394,15000.0,5096987,27553.595887135343,20000,57614569,18000,22860.37438423645,4640656,18000.0,22860.37438423645,4640656.0,45000.0,45000.0,45000.0,15000.0,19306.76893939394,5096987.0, name0 6s 16 gb name75 gold colour complaints  one year used complaints well maintained urgent sale,20,53,99,16,5.823529411764706,7,2,1,2,0.0019230769328668796,0.0019230769230774761,0.001923076924127672,0.0019230769244399423,0.001923076926147618,0.2294350948548215,0.0019230769248903966,0.0019230769303026363,0.04960374964798856,0.0019230769346069352,0.4791828814651213,0.0019230769730888943,0.0019230769473781023,0.21100904313232316,0.001923076927973944,0.0019230769277072846,0.0019230769244467064,0.0019230769230774761,0.0019230769261392474,0.0019230769294743787
93,1, name0 6s pluse, description,60,13,5,52239.8,42000.0,261199.0,31211.45320197044,20000.0,6335925.0,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987,23500.0,33546.3021978022,6105427.0,51000.0,63749.75,254999.0,20000.0,31211.45320197044,6335925.0, name0 6s pluse  description,54,12,28,4,5.6,2,0,0,1,0.01000000003191336,0.010000000000000316,0.010000000028165791,0.010000000040505568,0.010000000000000321,0.2781029018081671,0.0100000000087476,0.010000000037462995,0.5418970973739026,0.010000000000000316,0.010000000060340828,0.010000000035252575,0.010000000000000316,0.010000000316725176,0.010000000000000316,0.010000000023862672,0.010000000000000316,0.010000000000000316,0.010000000214326541,0.010000000020624964
94,0, honor 10 lite box pack mobail sold, want new mobile,615,13,5,26671.213257726922,23607.347739361703,273737.9175531915,31211.45320197044,20000.0,6335925.0,27056.220588235294,19999.5,14718584,10374.011764705883,7500,881791,10000,21218.090909090908,233399,8450.0,18449.875,147599.0,25123.454613095237,28247.645487529575,271017.6636904762,20000.0,31211.45320197044,6335925.0, honor 10 lite box pack mobail sold  want new mobile,15,16,52,10,4.7272727272727275,6,2,1,0,0.004166666808524759,0.004166666666668366,0.004166666666668366,0.004166666666668366,0.004166666967274886,0.004166666721712195,0.004166666671174187,0.004166666738165714,0.13867865269988894,0.004166666666668366,0.3282377593210147,0.2833506711526302,0.004166666666668366,0.004166666677894135,0.004166666677453253,0.0041666666828244865,0.004166666666668366,0.004166666666668366,0.18306624953580677,0.004166666678957056
95,1, name0 7plus 128gb, one month used 128gb 4gb ram variant vivo almost fresh piece box,318,11,4,28222.111111111113,29000.0,253999.0,19306.76893939394,15000.0,5096987.0,19306.76893939394,15000.0,5096987,27553.595887135343,20000,57614569,18000,22860.37438423645,4640656,18000.0,22860.37438423645,4640656.0,30499.5,31187.375,249499.0,15000.0,19306.76893939394,5096987.0, name0 7plus 128gb  one month used 128gb 4gb ram variant vivo almost fresh piece box,14,65,84,15,5.25,6,1,1,2,0.21755145177096555,0.0023809523809532225,0.002380952382880701,0.0023809523821697043,0.002380952398153608,0.0023809524369555247,0.002380952387978887,0.0023809523959223435,0.2909082334831075,0.0023809523996219314,0.20594532369485663,0.1951407867576287,0.0023809523809532225,0.054739918435102376,0.002380952391864354,0.0023809523815077507,0.002380952381608872,0.0023809523809532225,0.0023809523836712046,0.0023809523931445924
96,1, name0 name554 16gb name235 name156, without single scratch dent nothing fully new condition,593,13,5,18656.714285714286,14999.0,130597.0,31211.45320197044,20000.0,6335925.0,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987,23500.0,33546.3021978022,6105427.0,14999.0,18656.714285714286,130597.0,20000.0,31211.45320197044,6335925.0, name0 name554 16gb name235 name156  without single scratch dent nothing fully new condition,22,56,92,13,6.571428571428571,5,0,4,2,0.0026315789634922633,0.002631578948384299,0.0026315790221562376,0.002631578948724847,0.002631578947369319,0.002631578961643508,0.0026315789618442296,0.0026315789534720113,0.00263157903076128,0.0026315789473693187,0.7545736003923684,0.0026315789575020667,0.0026315789473693187,0.1366399137117741,0.06404964354453278,0.00263157894879785,0.0026315789494698472,0.0026315789473693187,0.002631578962239275,0.0026315789533595444
97,1, iphone 7 name102 delivery name85 available hare, oppo 1010020400 2 10100152200 256 gb 48 megapixel camera 8 gb ram brand new piece indian 101006100 warranty extra warranty one year alsonot used opened box 1010033500 sale 28000 exchange anything cash deal,37,11,4,13666.0,13666.0,13666.0,19306.76893939394,15000.0,5096987.0,19306.76893939394,15000.0,5096987,27553.595887135343,20000,57614569,18000,22860.37438423645,4640656,18000.0,22860.37438423645,4640656.0,13666.0,13666.0,13666.0,15000.0,19306.76893939394,5096987.0, iphone 7 name102 delivery name85 available hare  oppo 1010020400 2 10100152200 256 gb 48 megapixel camera 8 gb ram brand new piece indian 101006100 warranty extra warranty one year alsonot used opened box 1010033500 sale 28000 exchange anything cash deal,35,206,255,40,6.219512195121951,20,3,5,1,0.15030262589874777,0.0013513513513518306,0.0013513513513870906,0.0013513513578935368,0.0013513513649097257,0.06877021074385226,0.0013513513600212509,0.3451365661473215,0.0013513513749703282,0.0013513513612327637,0.3606090787011787,0.054911248057863495,0.0013513513751285161,0.0013513513613830702,0.0013513513546552095,0.0013513513654452099,0.0013513513890583977,0.0013513513532360318,0.0013513513665151455,0.0013513513638482332
98,1, name0 7 32gb, 1010026800 6 mint conditionno scratches1 year month use,439,13,5,67000.0,67000.0,67000.0,31211.45320197044,20000.0,6335925.0,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987,23500.0,33546.3021978022,6105427.0,67000.0,67000.0,67000.0,20000.0,31211.45320197044,6335925.0, name0 7 32gb  1010026800 6 mint conditionno scratches1 year month use,36,56,70,11,5.833333333333333,5,0,1,1,0.005000000011595679,0.005000000000001278,0.005000000140392119,0.005000000004568169,0.005000000043429863,0.0050000000472810386,0.005000000008739752,0.005000000023944196,0.5028513792620402,0.10500000000157383,0.3071486201261004,0.005000000207866166,0.005000000000001278,0.0050000000697093495,0.005000000037004807,0.005000000000001396,0.005000000004467274,0.005000000000001278,0.005000000006325543,0.005000000004956378
99,1, phone 8 plus 64gb one year 3months used, 101006600 galaxy 1010024900 1010037700 10100144600 1010018300 1gb ram 16gb 101001400 brand new 2 days old used cover opened warrant guarantee bill 101008900 price 5500,495,11,4,33259.9,28600.0,332599.0,19306.76893939394,15000.0,5096987.0,19306.76893939394,15000.0,5096987,27553.595887135343,20000,57614569,18000,22860.37438423645,4640656,18000.0,22860.37438423645,4640656.0,28600.0,33259.9,332599.0,15000.0,19306.76893939394,5096987.0, phone 8 plus 64gb one year 3months used  101006600 galaxy 1010024900 1010037700 10100144600 1010018300 1gb ram 16gb 101001400 brand new 2 days old used cover opened warrant guarantee bill 101008900 price 5500,14,168,209,32,6.333333333333333,9,3,4,0,0.10707568614989503,0.0013513513513524727,0.001351351377290707,0.001351351356763359,0.001351351352999371,0.10400617117972222,0.001351351360168614,0.001351351377414018,0.07556449844480145,0.10110257326040968,0.48856949559608875,0.0013513513692224228,0.0013513513513524727,0.0013513513581679016,0.0013513513555752758,0.0013513513530063045,0.0013513513832837116,0.001351351351830982,0.04118521829312407,0.0649287893775311
100,1, iphone 8 plus 256 gb grey black, one plus 7 pro 8gb 256gb 10100136200 1010011700 1010015400 10100100 brand new 1010012000 one year warranty bill cards accepted contact8o 565 26269,1071,2,6,26671.213257726922,23607.347739361703,273737.9175531915,26910.384375,20000.0,8611323.0,26910.384375,20000.0,8611323,27553.595887135343,20000,57614569,22000,28592.630508474576,8434826,22000.0,28592.630508474576,8434826.0,25123.454613095237,28247.645487529575,271017.6636904762,20000.0,26910.384375,8611323.0, iphone 8 plus 256 gb grey black  one plus 7 pro 8gb 256gb 10100136200 1010011700 1010015400 10100100 brand new 1010012000 one year warranty bill cards accepted contact8o 565 26269,59,147,180,29,6.0,8,1,4,0,0.038186923009865356,0.0012500000000093322,0.07758099945983558,0.001250000016015456,0.20358802311000246,0.16182900973225092,0.0012500000178069072,0.0012500000114813283,0.12177460034453644,0.0012500000652482925,0.32229371437159243,0.058496729754122484,0.0012500000050080654,0.001250000032949714,0.001250000001017751,0.0012500000042334255,0.0012500000460997588,0.0012500000041072643,0.0012500000103241836,0.0012500000034926695
101,1, phone 6s space gray 32gb, 10100000 models also available call 1010016500 10100120300 question 10100120400 given delivery available 10100120200 101008500 1010010200 delivery brand 101005400 1010097000 genuine colors models available 10100120500 hurry 10100120600’s 101006800,338,11,4,12866.333333333336,13000.0,38599.0,19306.76893939394,15000.0,5096987.0,19306.76893939394,15000.0,5096987,27553.595887135343,20000,57614569,18000,22860.37438423645,4640656,18000.0,22860.37438423645,4640656.0,16450.0,16450.0,32900.0,15000.0,19306.76893939394,5096987.0, phone 6s space gray 32gb  10100000 models also available call 1010016500 10100120300 question 10100120400 given delivery available 10100120200 101008500 1010010200 delivery brand 101005400 1010097000 genuine colors models available 10100120500 hurry 10100120600’s 101006800,15,248,274,32,8.303030303030303,13,2,4,1,0.0008064516147688756,0.000806451612903577,0.0008064516169020625,0.0008064516150645616,0.0008064516129417821,0.0008064516186986381,0.0008064516209939417,0.3948907378198063,0.05334204069763168,0.4611581973303343,0.0008064516152186271,0.0008064516139330784,0.000806451612903577,0.07770579827523318,0.0008064516134770698,0.0008064516142567514,0.0008064516140213004,0.000806451622731379,0.0008064516445908804,0.0008064516135884276
102,1, name1816 pod i32 sensor touch, 101008400 redmi 6 3gb ram 64gb rom 7 days use new sell price rs 7000 price nigoseable pls 9969606441 call,644,13,5,13900.0,13900.0,27800.0,31211.45320197044,20000.0,6335925.0,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987,23500.0,33546.3021978022,6105427.0,15000.0,15000.0,15000.0,20000.0,31211.45320197044,6335925.0, name1816 pod i32 sensor touch  101008400 redmi 6 3gb ram 64gb rom 7 days use new sell price rs 7000 price nigoseable pls 9969606441 call,17,106,137,25,5.269230769230769,13,1,4,0,0.4015106303891973,0.0022727272727280363,0.0022727273084710863,0.0022727272727280363,0.0022727272727280363,0.0022727273402407154,0.0022727272998299625,0.15091127705602514,0.002272727315717024,0.0022727272727280363,0.20160303186395373,0.1037236835671969,0.047727272759847936,0.002272727331044053,0.0022727272810379425,0.06270592223058831,0.0022727272854176244,0.002272727299382399,0.0022727273025350335,0.0022727272786028123
103,1, name1426 end name269 name87 models available accessories, description,1099,13,5,20250.0,20250.0,40500.0,31211.45320197044,20000.0,6335925.0,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987,23500.0,33546.3021978022,6105427.0,20250.0,20250.0,40500.0,20000.0,31211.45320197044,6335925.0, name1426 end name269 name87 models available accessories  description,16,12,70,8,7.777777777777778,5,0,3,0,0.005000000001158216,0.005000000000000562,0.005000000001126053,0.005000000071280701,0.005000000000000562,0.13181625169365052,0.005000000017921893,0.7781837479118294,0.0050000000947361,0.005000000000000562,0.005000000010755863,0.00500000000536587,0.005000000000000562,0.0050000000007420315,0.005000000005702646,0.005000000013030813,0.005000000010892127,0.005000000011797819,0.005000000150007069,0.005000000000000562
104,1, 6 months warranty iphone x 64 gb silver clean, description,193,15,5,21067.76,19900.0,1053388.0,24596.055882352943,19600.0,8362659.0,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987,20000.0,25501.77215189873,8058560.0,20900.0,22833.066666666666,1027488.0,19600.0,24596.055882352943,8362659.0, 6 months warranty iphone x 64 gb silver clean  description,13,12,59,10,5.363636363636363,5,0,1,0,0.003846153859001672,0.0038461538461542996,0.0038461538461542996,0.0038461538576222446,0.003846153866188152,0.11307722732645113,0.0038461538549461726,0.003846153862438994,0.003846153877303574,0.0038461538461542996,0.7125552620551359,0.0038461538573044923,0.0038461538461542996,0.0038461538954837867,0.0038461538461542996,0.003846153856990873,0.0038461538633931813,0.0038461538461542996,0.003846153918104678,0.10898289497270922
