,Brand,Model_Info,Additional_Description,Locality,City,State,Price,state_mean,state_median,state_sum,brand_mean,brand_median,brand_sum,statePrice_median,statePrice_mean,statePrice_sum,text,Model_Infolen,Additional_Descriptionlen,char_count,word_count,word_density,noun_count,verb_count,adj_count,adv_count,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
248,1, name0 7 plus silver 128gb, 24mp front camera back 16 plus 5 mp dual camera new condition without skrech dant,796,4,0,33500,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, name0 7 plus silver 128gb  24mp front camera back 16 plus 5 mp dual camera new condition without skrech dant,26,82,109,20,5.190476190476191,6,1,3,2,0.38477521206245197,0.0023809523848016545,0.0023809523811219647,0.002380952385923074,0.00238095241869139,0.002380952426245895,0.0023809523867551574,0.002380952400187851,0.5723676446298216,0.002380952380952735,0.002380952408211959,0.0023809524585297163,0.002380952380952735,0.002380952406013577,0.002380952406310767,0.0023809524607930747,0.0023809524466800133,0.002380952397638059,0.002380952380952735,0.002380952396964307
249,1, name87 iphone name554 16gb 4g 8 mega pixel cam, get 3 months warranty used phone bill box charger earphone 1010052200 conditions good new fixed prices don’t negotiate located 1010052300 1010052400 part 1,461,4,0,5250,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, name87 iphone name554 16gb 4g 8 mega pixel cam  get 3 months warranty used phone bill box charger earphone 1010052200 conditions good new fixed prices don’t negotiate located 1010052300 1010052400 part 1,47,156,204,32,6.181818181818182,13,6,5,2,0.0009259259324570057,0.0009259259396215679,0.0009259259276433544,0.0009259259278875114,0.0009259259274061891,0.021838873475678266,0.0009259259314696594,0.0009259259297379881,0.9185790895221451,0.0009259259259264201,0.0009259259301244948,0.0009259259279917779,0.0009259259260157336,0.0009259259320760192,0.000925925926653576,0.0009259259335361265,0.043841296199334585,0.0009259259281478916,0.0009259259260926641,0.0009259259300540814
250,1, name54 iphone 6s 32 gb phone accessories, fully working condition totally satisfied mobile phone selling phone going buy new iphone mobile original parts never got screen replaced original phone never even opened mobile everything working,493,4,0,17000,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, name54 iphone 6s 32 gb phone accessories  fully working condition totally satisfied mobile phone selling phone going buy new iphone mobile original parts never got screen replaced original phone never even opened mobile everything working,41,197,239,35,6.638888888888889,11,8,8,6,0.0010204081651684984,0.0010204081643843748,0.0010204081647499942,0.0010204081632658102,0.0010204081675988532,0.0010204081821153157,0.0010204081706527827,0.0010204081773412513,0.9806122447604733,0.0010204081647705572,0.0010204081970132735,0.001020408181569698,0.0010204081632658104,0.0010204081735002554,0.0010204081659686817,0.0010204081714375523,0.0010204081680210899,0.001020408163877109,0.0010204081632658102,0.0010204081715600181
251,1, name0 8 plus 64 name182, used 101006600 galaxy 1010057800 1010023500 101004100 4 months old interested contact 9971960889 serious buyers contact,245,4,0,30000,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, name0 8 plus 64 name182  used 101006600 galaxy 1010057800 1010023500 101004100 4 months old interested contact 9971960889 serious buyers contact,24,120,145,20,6.904761904761905,4,2,4,1,0.001724137957325033,0.0017241379328999174,0.0017241379327578735,0.0017241379339300593,0.0017241379333892812,0.0017241379516000244,0.0017241379318272518,0.0017241379437213022,0.5434668112036611,0.42549870588626215,0.0017241379561888138,0.0017241379310348635,0.0017241379310348635,0.0017241379353738434,0.0017241379354177837,0.0017241379317013519,0.0017241379331371105,0.0017241379717817774,0.0017241379320470317,0.001724137934908439
252,1, phone xs max 64 gb gold 1 month old bill box accesory, phone xs max 64 gb gold 1 month old bill box accesory,845,4,0,72000,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, phone xs max 64 gb gold 1 month old bill box accesory  phone xs max 64 gb gold 1 month old bill box accesory,54,54,109,24,4.36,13,4,3,0,0.0012820512851345407,0.001282051289558246,0.0012820512848273709,0.0012820512820514516,0.001282051282323367,0.0012820512837547467,0.0012820512820514516,0.001282051286498207,0.2189342173403295,0.0012820512820514516,0.757988859539381,0.0012820512820514516,0.0012820512827358206,0.0012820512947372717,0.0012820512828182527,0.0012820512850041997,0.0012820512851614272,0.0012820512823497755,0.0012820512820514516,0.0012820512851291458
253,1, name0 6 16gb, 1 month old partly used scratch less condition accessories bill box,376,4,0,11000,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, name0 6 16gb  1 month old partly used scratch less condition accessories bill box,13,68,82,14,5.466666666666667,6,1,2,2,0.0026315789547548874,0.0026315790149682035,0.0026315789474981167,0.002631578951210776,0.002631578956651111,0.0026315789544928024,0.0026315789484322037,0.002631578951107673,0.949999999789781,0.0026315789483121964,0.002631578986799093,0.002631578957633434,0.002631578948080103,0.00263157897119261,0.0026315789569615576,0.002631578951680843,0.0026315789474854762,0.00263157895029165,0.0026315789473688725,0.0026315789652975588
254,1, name87 iphone xs max 64gb gold, 1010076200 101008700 10100000 7 32 gb 101007500 1010010300 1010076300 1010052200 1010076200 101008700 10100000 7 32 gb 101007500 1010010300 1010076400 brand 101008700 type 1010076200 101004100 101007500 1010010300 screen size 1010048000 47 1010037600 type 101003300 sim 101001900 capacity mah 1960 mah nonremovable 1010021500 1010018700 lte 1010035400 101001400 na 1010011400 1010076500 6 months seller 1010011400 1010076600 type 1010076700 101001600 12 1010021200 secondary 101001600 7 1010021200 ram 2 gb operating 10100500 os 1010027700 101001500 memory 32 gb display type 1010034600 display dual 101001600 1010011400 yes 1010011400 type 6 months seller 1010011400 1010010200 delivery,376,4,0,80000,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, name87 iphone xs max 64gb gold  1010076200 101008700 10100000 7 32 gb 101007500 1010010300 1010076300 1010052200 1010076200 101008700 10100000 7 32 gb 101007500 1010010300 1010076400 brand 101008700 type 1010076200 101004100 101007500 1010010300 screen size 1010048000 47 1010037600 type 101003300 sim 101001900 capacity mah 1960 mah nonremovable 1010021500 1010018700 lte 1010035400 101001400 na 1010011400 1010076500 6 months seller 1010011400 1010076600 type 1010076700 101001600 12 1010021200 secondary 101001600 7 1010021200 ram 2 gb operating 10100500 os 1010027700 101001500 memory 32 gb display type 1010034600 display dual 101001600 1010011400 yes 1010011400 type 6 months seller 1010011400 1010010200 delivery,31,688,720,95,7.5,27,4,5,2,0.00045045045240520826,0.0004504504532169062,0.0004504504634462684,0.0004504504647897647,0.05270101193837451,0.000450450453900558,0.00977391816947218,0.040205286022498225,0.00045045045488771937,0.00045045045045061005,0.36187430109459073,0.0004504504507178891,0.00045045045162723043,0.00045045045490735904,0.00045045045363888814,0.0004504504730118661,0.5286887259321139,0.00045045045845979294,0.0004504504507583684,0.0004504504567321512
255,1, name0 6s name753, get 3 months warranty used phone bill box charger earphone 1010052200 conditions good new fixed prices don’t negotiate located 1010052300 1010052400 part 1,740,4,0,13500,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, name0 6s name753  get 3 months warranty used phone bill box charger earphone 1010052200 conditions good new fixed prices don’t negotiate located 1010052300 1010052400 part 1,17,156,174,26,6.444444444444445,10,6,4,2,0.0010416666675598255,0.001041666682388973,0.001041666667073169,0.0010416666689940994,0.0010416666702577654,0.001041666668753275,0.001041666673208539,0.0010416666696355264,0.9802083332643333,0.0010416666666669661,0.001041666670372855,0.001041666668551665,0.0010416666667731186,0.0010416666789346484,0.0010416666675298475,0.0010416666758317227,0.00104166666704209,0.0010416666691018639,0.0010416666668674325,0.0010416666701232274
256,1, name54 name0 7 plus 256gb accessories 31999rs, 1010034200 problem nhi h bs tuck crack h working good tuch hone koi problem nhi h 1 year oldno bill boxonly 101005100 nd id urgent sale serious buyers,1,4,0,31999,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, name54 name0 7 plus 256gb accessories 31999rs  1010034200 problem nhi h bs tuck crack h working good tuch hone koi problem nhi h 1 year oldno bill boxonly 101005100 nd id urgent sale serious buyers,46,151,198,35,5.5,17,1,8,2,0.0016666666700629227,0.0016666666751803012,0.0016666666667175703,0.001666666666667241,0.0016666666728755025,0.0016666666783032539,0.0016666666673514933,0.0016666666732626048,0.9683333330889612,0.0016666666953046852,0.0016666668178402623,0.001666666666667241,0.001666666666667241,0.0016666666755271137,0.001666666666667241,0.0016666666683463809,0.0016666666670580577,0.0016666666727634442,0.001666666666667241,0.0016666666771087575
257,1, name87 name0 6, good condition,993,4,0,10000,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, name87 name0 6  good condition,15,15,31,5,5.166666666666667,1,0,2,1,0.006250000011253188,0.006250000153617688,0.00625000007584589,0.006250000029079477,0.006250000014170954,0.006250005226821258,0.006250000001343744,0.006250000035937101,0.8812499941969377,0.006250000000001027,0.006250000118394083,0.006250000000001027,0.006250000000001027,0.006250000010374321,0.006250000009038814,0.00625000000563288,0.006250000007104831,0.0062500000395997015,0.006250000000001027,0.006250000064844234
258,1, name0 name554 brand new excellent condition warranty, excellent working condition,980,4,0,8500,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, name0 name554 brand new excellent condition warranty  excellent working condition,53,28,82,10,7.454545454545454,5,1,4,0,0.0029411764725961877,0.0029411764828709904,0.0029411764851985673,0.0029411764705890063,0.0029411764873125694,0.002941176480658051,0.0029411764829792826,0.002941176477605819,0.7865835730298928,0.0029411764705890063,0.0029411765278809362,0.002941176475570075,0.0029411764705890063,0.002941176488326648,0.0029411764832765683,0.16047525027927037,0.0029411764710035506,0.00294117647546801,0.0029411764705890063,0.002941176517733462
259,1, name0 6s 32 name182, get 3 months warranty used phone bill box charger earphone 1010052200 conditions good new fixed prices don’t negotiate located 1010052300 1010052400 part 1,114,4,0,13500,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, name0 6s 32 name182  get 3 months warranty used phone bill box charger earphone 1010052200 conditions good new fixed prices don’t negotiate located 1010052300 1010052400 part 1,20,156,177,27,6.321428571428571,10,6,4,2,0.0010204081646440165,0.0010204081783696697,0.001020408163655122,0.001020408165497278,0.0010204081667091226,0.0010204081652663295,0.0010204081695388892,0.0010204081661124007,0.9806122448300237,0.001020408163265577,0.0010204081734879454,0.0010204081650729874,0.0010204081633673767,0.0010204081686237755,0.0010204081640930729,0.0010204081720544998,0.0010204081645795815,0.001020408165600623,0.0010204081634578226,0.001020408166580102
260,1, phone 8 64gb gold 1 year old fantastic condition, asus zenfone max 32gb 3gb 1010018700 volte brand new condition 1 year old working 1010035500 bill box charger contact 1010070000,845,4,0,22300,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, phone 8 64gb gold 1 year old fantastic condition  asus zenfone max 32gb 3gb 1010018700 volte brand new condition 1 year old working 1010035500 bill box charger contact 1010070000,49,129,179,29,5.966666666666667,14,1,4,0,0.021962484369759203,0.001250000003059751,0.0012500000028477258,0.001250000000593345,0.0012500000079771782,0.001250000001270668,0.0012500000000008101,0.0012500000065755205,0.6964455421857497,0.0012500000064041858,0.043125238791329595,0.0012500000022733246,0.0012500000002108377,0.03880895025212523,0.0012500000089188776,0.06036683463658109,0.0012500000415928882,0.0012500000018037386,0.12179094966576375,0.001250000015162415
261,1, iphone lowest price diwali offer lets go iphone, phone lagging screen scratches broken opened warranty also looking good,83,4,0,5000,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, iphone lowest price diwali offer lets go iphone  phone lagging screen scratches broken opened warranty also looking good,48,72,121,18,6.368421052631579,8,6,3,1,0.003125000222393081,0.0031250000100397812,0.003125000015902154,0.0031250000000011204,0.0031250000326757607,0.003125000021621845,0.0031250000012415665,0.31567679216809896,0.6280732073695048,0.0031250000000011204,0.0031250000266062053,0.0031250000161619764,0.0031250000000011204,0.0031250000233152392,0.0031250000000011204,0.0031250000000011204,0.0031250000229332254,0.003125000008716618,0.0031250000000011204,0.0031250000607819517
262,1, name0 6s name753, get 3 months warranty used phone bill box charger earphone 1010052200 conditions good new fixed prices don’t negotiate located 1010052300 1010052400 part 1,845,4,0,13500,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, name0 6s name753  get 3 months warranty used phone bill box charger earphone 1010052200 conditions good new fixed prices don’t negotiate located 1010052300 1010052400 part 1,17,156,174,26,6.444444444444445,10,6,4,2,0.0010416666675598255,0.001041666682388973,0.001041666667073169,0.0010416666689940994,0.0010416666702577654,0.001041666668753275,0.001041666673208539,0.0010416666696355264,0.9802083332643333,0.0010416666666669661,0.001041666670372855,0.001041666668551665,0.0010416666667731186,0.0010416666789346484,0.0010416666675298475,0.0010416666758317227,0.00104166666704209,0.0010416666691018639,0.0010416666668674325,0.0010416666701232274
263,1, name87 iphone6s32gb, 101005500 problem,114,4,0,22500,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, name87 iphone6s32gb  101005500 problem,20,18,39,4,7.8,2,0,1,0,0.010000000012209525,0.010000000093353563,0.010000000154671177,0.010000000000002037,0.010000000007715226,0.010000000196494977,0.010000000000002037,0.010000000051329755,0.010000000177584163,0.010000000000002037,0.8099999992827522,0.010000000000002037,0.010000000000002037,0.010000000000002037,0.010000000000002037,0.010000000000002037,0.010000000004929298,0.01000000001893985,0.010000000000002037,0.010000000000002037
264,1, iphone 6s 64 gb perfectly new condition, 101005400 10100000 7 plus 256gb accessories 31999rs,286,4,0,15000,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, iphone 6s 64 gb perfectly new condition  101005400 10100000 7 plus 256gb accessories 31999rs,40,52,93,14,6.2,4,0,1,1,0.0021739130444036344,0.0021739130612403513,0.0021739130562192953,0.002173913043479062,0.0021739130977363763,0.002173913047808118,0.0021739130449329497,0.002173913054473281,0.7772581888389539,0.002173913044167911,0.00217391309155162,0.0021739130581173824,0.002173913043479062,0.13361017869225547,0.002173913058864288,0.002173913117435113,0.0021739130782590954,0.0021739130514641007,0.002173913043479062,0.05217511043168008
265,1, name87 name0 name234 64 gb, 2 years old phone excellent condition 101007500 1010010300,659,4,0,9999,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, name87 name0 name234 64 gb  2 years old phone excellent condition 101007500 1010010300,27,59,87,13,6.214285714285714,4,0,4,1,0.11042920341104157,0.002272727286589862,0.0022727272871313534,0.0022727272750623865,0.002272727274814363,0.0022727273042709543,0.0022727272781178716,0.0022727272839870305,0.19346001933789442,0.002272727272728071,0.657474413467129,0.002272727272728071,0.002272727272728071,0.002272727281886827,0.0022727272746425058,0.0022727272733970576,0.002272727278587777,0.002272727284571088,0.002272727272728071,0.0022727273099636073
266,1, name0 6s 16 name182, 101008700 iphone 5s 16gb 4g phone box accessories also 15 month old 1010055800 call highlights 4 1010048000 1010034600 display 101003400 sim 1010036800 101001200 8mp 101001600 dual led 1010055500 101008200 101001600 101009900 40 siri 101002200 101002300,845,4,0,12500,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, name0 6s 16 name182  101008700 iphone 5s 16gb 4g phone box accessories also 15 month old 1010055800 call highlights 4 1010048000 1010034600 display 101003400 sim 1010036800 101001200 8mp 101001600 dual led 1010055500 101008200 101001600 101009900 40 siri 101002200 101002300,20,254,275,39,6.875,10,1,3,2,0.001020408189638594,0.0010204081703154805,0.0010204081710012203,0.0010204081636914354,0.0010204081844466244,0.0010204081664624404,0.0010204081746492736,0.0010204081889595498,0.3682903787099761,0.0010204081635907232,0.0010204081770715215,0.0010204081645604557,0.0010204081635175571,0.09638928087009058,0.0010204081835874027,0.0010204081635643903,0.5179734014985157,0.0010204081645043051,0.0010204081632657633,0.0010204081685908934
267,1, phone name554 32 name182, vivo z1 pro 4g volte 5 days old full 1 yr warranty box bill charger earphone,493,4,0,6000,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, phone name554 32 name182  vivo z1 pro 4g volte 5 days old full 1 yr warranty box bill charger earphone,25,77,103,20,4.904761904761905,9,1,5,0,0.0019230769454752369,0.0019230769284539265,0.0019230769247902688,0.0019230769230777927,0.001923076927683791,0.0019230769752459974,0.0019230769230777927,0.0019230769270430195,0.7132951165402474,0.0019230769242232924,0.21206016030795288,0.0019230769230777927,0.0019230769235342902,0.04195241535454188,0.0019230769230777927,0.0019230769252663916,0.001923076931914412,0.0019230769232618297,0.0019230769230777927,0.001923076924976435
268,1, name0 name234 16gb rose gold perfect condition, description,1125,4,0,11000,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, name0 name234 16gb rose gold perfect condition  description,47,12,60,8,6.666666666666667,4,1,2,0,0.10510666973460775,0.0033333333413145157,0.003333333333705524,0.0033333333333342274,0.003333333375311351,0.07244475378800481,0.003333333339126377,0.00333333333988819,0.31666175050506146,0.0033333333426872726,0.0033333333675224916,0.0033333333333342274,0.0033333333333342274,0.45245349244919153,0.0033333333414404392,0.0033333333358750313,0.003333333333669224,0.003333333341126046,0.0033333333333342274,0.0033333333981310285
269,1, phone 7 32gb met black, description,992,4,0,26000,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, phone 7 32gb met black  description,23,12,36,6,5.142857142857143,2,1,1,0,0.00833333341271442,0.00833333336875857,0.008333333386608405,0.008333333333335077,0.008333333548955204,0.18939160869835664,0.008333333333335077,0.008333333381083108,0.660608390554167,0.008333333355309188,0.008333333388486014,0.008333333333335077,0.008333333333335077,0.008333333412965493,0.008333333333335077,0.008333333333335077,0.00833333337724552,0.00833333333776016,0.008333333333335077,0.00833333344424487
270,1, name87 name0 name234 64gb name183 name61 name62 accessories, 1010081900 6gb ram 101001600 1620,208,4,0,14500,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, name87 name0 name234 64gb name183 name61 name62 accessories  1010081900 6gb ram 101001600 1620,60,34,95,13,6.785714285714286,4,0,3,1,0.29978450559557396,0.0026315789809483263,0.002631578952196115,0.0026315789498357433,0.002631579260000393,0.5980483053636007,0.0026315789519818977,0.002631578953317573,0.002631578981129615,0.0026315789511534584,0.00263157898052946,0.00263157895077599,0.0026315789473687176,0.002631578977823126,0.0026315789473687176,0.0026315789486999687,0.057430346417242366,0.002631578955982179,0.0026315789473687176,0.0026315789871028555
271,1, fixed name74 name54 phone 11 name148 black 2 days old brand new, bill good condition 1 year old genuine phone serious buyers contact,114,4,0,62000,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, fixed name74 name54 phone 11 name148 black 2 days old brand new  bill good condition 1 year old genuine phone serious buyers contact,64,68,133,23,5.541666666666667,10,2,8,0,0.001515151521620655,0.001515151531814805,0.001515151576201338,0.001515151515152161,0.0015151515179809571,0.001515151603878635,0.001515151515152161,0.0015151515260215377,0.5939854977928032,0.07608449870787444,0.16076077954902904,0.0015151515165715826,0.0015151515151521611,0.0015151515186249585,0.0015151515181135787,0.1449267994987118,0.0015151515170368373,0.0015151515189961568,0.001515151515152161,0.0015151515241120508
272,1, brand name54 name120 name87 name0 11 name49 64gb name103, 4gb ram 64 internal accessories bill box available,5,4,0,55000,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, brand name54 name120 name87 name0 11 name49 64gb name103  4gb ram 64 internal accessories bill box available,57,51,109,17,6.055555555555555,7,0,6,0,0.11884212215413983,0.001666666707420834,0.0016666666924638304,0.0016666666727056744,0.0016666667002831052,0.14276650441590963,0.0016666666701832082,0.0016666666813867485,0.0016666667112561285,0.0016666666672160027,0.7100580396852513,0.001666666667374381,0.0016666666677150788,0.0016666666769777868,0.0016666666813649985,0.001666666832380162,0.0016666666768132081,0.0016666666758054075,0.0016666666666669484,0.0016666666966858958
273,1, name0 name234 64gb name103, good condition warranty,736,4,0,14500,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, name0 name234 64gb name103  good condition warranty,27,24,52,7,6.5,2,0,3,1,0.2756778531418492,0.0038461538685037873,0.003846153846556302,0.003846153846154503,0.0038461539038785876,0.00384615403251928,0.003846153848958938,0.0038461538584693283,0.41374543700429856,0.003846153846154503,0.2451920940339959,0.003846153849870623,0.003846153846154503,0.0038461538902708884,0.003846153851581661,0.0038461538489040375,0.0038461538497846716,0.0038461538597788533,0.003846153846154503,0.003846153926161493
274,1, name0 xr 64 gb red colour, brand new iphone xr 64 gb red colour seal packed indian bill 1 day old puchased flipkart,660,4,0,45000,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, name0 xr 64 gb red colour  brand new iphone xr 64 gb red colour seal packed indian bill 1 day old puchased flipkart,26,89,116,23,4.833333333333333,10,3,6,0,0.0014285714292743745,0.0014285714305845433,0.0014285714319262155,0.0014285714285725045,0.0014285714324550535,0.0014285714593516385,0.0014285714287505954,0.001428571434311817,0.04370276492779663,0.0014285714285725047,0.7611668316478875,0.0014285714310037726,0.0014285714285725047,0.0014285714413250158,0.0014285714303963056,0.17084468906013855,0.0014285714318531737,0.0014285714378714386,0.0014285714285725047,0.0014285714307835707
275,1, name54 iphone6s 64gb accessories 14999rs, one year old working perfect condition scratches dent 3 gb 32 1010014000 available provide erd cable along,305,4,0,14999,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, name54 iphone6s 64gb accessories 14999rs  one year old working perfect condition scratches dent 3 gb 32 1010014000 available provide erd cable along,41,107,149,22,6.478260869565218,10,1,4,0,0.001851851856659003,0.0018518518904531457,0.0018518518755375342,0.0018518518556904194,0.0018518518967025911,0.0018518518598902361,0.001851851855968589,0.0018518518803120627,0.9648148144696791,0.0018518518523085955,0.001851851881777968,0.0018518518529242133,0.0018518518518525922,0.001851851877924964,0.0018518518872202012,0.0018518518518525922,0.001851851862571729,0.0018518518772056359,0.0018518519041196388,0.0018518518593492604
276,1, name0 8 gold, 10100000 8 brand new condition bill box accessories,314,4,0,30000,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, name0 8 gold  10100000 8 brand new condition bill box accessories,13,52,66,11,5.5,6,0,1,1,0.0029411764732861236,0.002941176501408179,0.00294117648914608,0.0029411764705889296,0.0029411765744987188,0.0029411764819094284,0.0029411764723448353,0.0029411764751728336,0.6923795271302571,0.0029411764721592125,0.0029411765180299317,0.0029411764753112294,0.0029411764717852036,0.0842807193441869,0.0029411765063387784,0.17333975323304796,0.0029411764707752103,0.0029411764755396283,0.0029411764705889296,0.0029411764936248573
277,1, name87 iphone name414 max 64gb extreme quality, 101008400 5a 2 gb ram 16 gb rom 1010015800 bill box charger full working 1010062800 scratches serious buyer,375,4,0,99000,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, name87 iphone name414 max 64gb extreme quality  101008400 5a 2 gb ram 16 gb rom 1010015800 bill box charger full working 1010062800 scratches serious buyer,47,108,156,25,6.0,12,1,4,1,0.0014705882515150248,0.001470588243038356,0.0014705882395292446,0.0014705882352945739,0.0014705882423968351,0.001470588251889496,0.001470588235457486,0.0014705882421037493,0.31902219579607627,0.043202456741869864,0.3460349397054356,0.0014705882377411008,0.0014705882357887482,0.0014705882449397077,0.0014705882352945739,0.0014705882375473634,0.26821099591433284,0.0014705882364485308,0.0014705882352945739,0.001470588238006164
278,1, name0 5 brand new 16gb excellent condition, description,286,4,0,6500,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, name0 5 brand new 16gb excellent condition  description,43,12,56,8,6.222222222222222,3,0,2,1,0.004166666691634176,0.004166666685595553,0.004166666686816084,0.004166666666667615,0.004166666672527743,0.08754616174190492,0.004166666689501698,0.004166666673659024,0.5976686680909254,0.0041666666786392415,0.0041666667574868565,0.004166666674237495,0.004166666666667615,0.004166666752674936,0.004166666684162546,0.24395183641061757,0.0041666666670788,0.004166666673878918,0.004166666666667615,0.004166666768656174
279,1, name87 name0 6 16gb, deal original 10100000 101006600 phone best price 1010067300 5s 16gb 7000 1010067300 5s 32gb 8000 1010067300 6 16gb 13000 1010067300 6 64gb 14000 1010067300 6s 64gb 16999 1010067300 7 32gb 21000 1010067300 7 128gb 23999 1010067300 7 plus 32gb 30000 iph 7 plus 128gb 32000 1010067300 8 33000 1010067300 8 plus 36000 1010067400 s7 13000 1010067400 s7edge 15000 1010067300 x 64gb 57500 1010067400 s8 20000 1010067400 s8 plus 22000 note 8 24000 1010067400 s9 25000 note 9 32000 1010032600 plus 34000 company warranty 101006600 c7 pro 13000 company warranty 1010060400 z10 3500 1010060400 curve 2500,114,4,0,11000,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, name87 name0 6 16gb  deal original 10100000 101006600 phone best price 1010067300 5s 16gb 7000 1010067300 5s 32gb 8000 1010067300 6 16gb 13000 1010067300 6 64gb 14000 1010067300 6s 64gb 16999 1010067300 7 32gb 21000 1010067300 7 128gb 23999 1010067300 7 plus 32gb 30000 iph 7 plus 128gb 32000 1010067300 8 33000 1010067300 8 plus 36000 1010067400 s7 13000 1010067400 s7edge 15000 1010067300 x 64gb 57500 1010067400 s8 20000 1010067400 s8 plus 22000 note 8 24000 1010067400 s9 25000 note 9 32000 1010032600 plus 34000 company warranty 101006600 c7 pro 13000 company warranty 1010060400 z10 3500 1010060400 curve 2500,20,595,616,99,6.16,17,0,4,2,0.03626791679504488,0.0007352941241000337,0.0007352941203574145,0.000735294120039505,0.0007352941323464932,0.0334056298885107,0.0007352941190966807,0.12571056968066646,0.15146288869494914,0.0007352941193325977,0.07065679798311417,0.0007352941191775868,0.0007352941176476595,0.5722020792673173,0.0007352941187312823,0.000735294118213541,0.0007352941186460335,0.0007352941216516316,0.0007352941176476595,0.0007352941234093453
280,1, name0 6s name148, get 3 months warranty used phone bill box charger earphone 1010052200 conditions good new fixed prices don’t negotiate located 1010052300 1010052400 part 1,907,4,0,14500,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, name0 6s name148  get 3 months warranty used phone bill box charger earphone 1010052200 conditions good new fixed prices don’t negotiate located 1010052300 1010052400 part 1,17,156,174,26,6.444444444444445,10,6,4,2,0.0010638297881662363,0.001063829803576139,0.001063829787658305,0.0010638297896632112,0.0010638297909821197,0.001063829789411859,0.0010638297940618895,0.0010638297903326785,0.979787233938354,0.0010638297872343446,0.0010638297907399523,0.0010638297892014354,0.0010638297873451377,0.0010638297930659275,0.0010638297881349478,0.0010638298363849605,0.0010638297876258678,0.0010638297897756865,0.0010638297874435746,0.0010638297908417001
281,1, name0 5 16gb brand new warranty, 101006100 box accessories back cover dual camera 1010024600 101009800 display brand new unused lying home 1 month old used week 1010024000 condition,980,4,0,6500,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, name0 5 16gb brand new warranty  101006100 box accessories back cover dual camera 1010024600 101009800 display brand new unused lying home 1 month old used week 1010024000 condition,32,149,182,28,6.275862068965517,12,2,5,2,0.05220081569022872,0.0013888888954563144,0.0013888888905009384,0.0013888888940864325,0.001388888911343049,0.0013888888955948875,0.0013888888893350618,0.001388888930799983,0.49810254688047434,0.0013888888925196177,0.12528083463857081,0.0013888889062332805,0.001388888990683332,0.05797360551656446,0.0013888888931838227,0.15469398618478264,0.0923037664053172,0.0013888888979095677,0.0013888888888898112,0.0013888889075258446
